price	pred_price	std
920	907.48	21.42
1460	1345.87	30.24
600	589.97	13.65
1490	1408.13	26.24
1000	1120.99	25.65
850	904.73	21.4
500	564.23	13.57
1920	2000.57	36.26
2170	2261.37	45.71
2130	2289.06	43.27
1280	1256.68	29.3
1870	1826.83	44.88
830	947.81	22.82
2780	2581.67	56.33
870	850.15	20.2
3300	3008.08	54.28
1830	1882.73	39.97
1120	1174.2	22.05
1890	2141	45.04
2110	2146.62	38.62
1530	1573.82	39.04
3450	3594.75	79.02
1300	1309.42	33.78
360	397.45	13.7
950	1045.17	21.83
1830	1911.38	37.41
1560	1422.29	20.98
1100	1120.4	20.69
470	479.25	11.54
1230	1275.78	23.53
1120	1095.83	21.8
1750	1787.4	30.8
1150	1203.37	28.74
1590	1673.46	29.72
520	488.45	11.11
970	947.91	25.13
380	405.94	10.74
890	885.06	17.13
650	677.84	22.93
870	906.38	18.68
1600	1593.63	42.17
400	445.65	11.13
680	598.21	14.88
829	799.8	21.56
499	526.23	12.87
1480	1449.82	32.51
2990	2965.54	62.5
3440	3448.36	72.87
490	476.33	10.64
1150	1144.27	21.76
1650	1652.18	32.51
480	507.13	14.28
930	843.5	15.04
2050	1902.68	41.64
770	899.64	20.44
220	219.66	7.38
500	540.41	13.22
380	437.16	10.84
1030	996.01	22.94
1630	1535.13	27.48
770	749.89	13.91
1330	1337.34	23.07
2480	2392.38	47.58
2190	2154.75	46.29
350	316.51	7.18
669	740.39	15.1
990	1032	20.27
750	699.09	11.24
2750	2792.84	59.23
1699	1727.27	33.26
300	298.24	8.72
1170	1166.76	22.06
1600	1653.44	29.28
3600	3785.6	82.61
2050	2399.32	44.3
1430	1495.04	31.15
850	899.01	22.22
899	877.85	18.41
540	527.33	12.57
640	602.9	15.53
3099	3362.09	67.92
499	485.18	14.12
1220	1053.27	19.28
640	586.27	12.48
810	927.84	18.46
1450	1499.13	31.24
980	1035.81	22.1
2170	2036.62	58.32
1270	1271.73	26.56
2080	2024.99	31.61
2480	2370.91	46.01
1420	1489.34	33.1
777	734.05	16.77
2200	2000.63	47.46
850	867.71	19.52
450	490.74	14.13
600	583.95	13.83
1420	1375.86	25.65
840	915.37	16.51
350	323.78	8.63
1440	1520.72	31.24
475	505.71	10.92
1130	1246.27	25.15
650	577.39	14.1
780	754.72	16.28
2850	2557.74	57.23
1869	1843.87	33.2
1580	1585.43	29.01
2590	2616.6	51.93
720	678.51	18
520	640.11	12.39
920	941.77	16.2
2220	2416.44	46.13
1220	1188.47	23.97
1050	1085.57	21.24
570	613.72	13.48
1880	1802.08	38.03
1130	1095.72	25.53
470	474.04	13.53
2450	2456.45	55.33
1700	1815.64	47.14
2040	2024.8	44.87
1490	1398.59	28
440	482.37	11.44
2080	2253.83	50.64
2480	2385.44	43.5
1020	938.18	20.59
500	509.59	11.47
990	1097.69	33.32
290	374.39	9.3
930	1026.57	19.47
1070	1275.9	27.77
730	854.05	23.88
790	722.09	19.45
870	976.26	27.25
870	694.36	13.96
450	430.18	12.91
2780	3183.66	83.08
2880	3225.3	62.56
930	891.79	21.07
360	345.9	10.76
660	777.85	15.78
1900	2308.18	55.46
870	765.66	15.51
1180	1044.79	20.88
1290	1140.65	20.5
710	737.22	13.92
1530	1579.7	31.42
670	663.67	13.97
909	982.85	25.69
3830	3919.21	83.23
960	1042.83	24.12
610	745.8	17.87
1100	1178.83	23.95
1600	1535.42	30.08
970	1118.19	25.57
770	725.09	18.94
1250	1148.46	23.12
2890	2846.2	59.25
850	828.76	20.98
3190	2912.13	59.51
460	533.52	11.97
520	482.25	11.22
2160	2204.71	51.7
920	945.47	24.64
1600	1409.2	30.72
2690	2550.81	56.39
1490	1538.65	29.2
650	683.6	18.26
2050	1981.98	40.14
600	511.55	19.15
290	312.44	10.68
1620	1544.97	32.63
1840	1825.11	37.95
2490	2582.28	49.59
850	809.34	19.94
2700	2722.58	64.99
1290	1231.48	26.35
669	683.03	16.28
1280	1244.1	24.12
620	650.86	15.52
1490	1588.94	29.72
720	756.04	21.23
670	674.4	12.7
219	264.6	12.23
1730	1709.31	32.39
970	1047.57	24.49
430	480.92	15.35
1719	1666.7	31.66
1290	1206.18	23.96
4699	4523.5	100.43
330	354.16	10.23
2670	2739.88	58.79
2770	2904	66.85
1420	1522.75	26.49
1430	1432.94	25.82
2240	2197.75	38.82
640	606.63	11.98
1650	1710.02	36.19
2270	2204.82	38.24
670	709.74	17.59
920	881.84	18.4
420	438.73	13.34
1760	1786.21	28.63
889	978.87	19.16
2140	2276.18	36.46
2790	2800.21	50.06
1650	1528.4	28.06
490	515.68	11.1
1940	2081.86	44.56
2280	2281.28	40.53
530	526.75	14.3
910	926.46	22.66
1880	2086.54	38.68
1270	1170.08	24.97
1050	979.32	20.73
590	638.61	12.54
690	722.28	14.76
890	968.01	22.65
3599	3967.94	82.76
660	669.07	17.13
4849	4707.01	115.64
2250	2368.76	46.21
760	855.48	23.4
2820	2975.2	63.85
520	464.18	11.85
2090	2309.72	43.11
1500	1476.7	30.99
1190	1179.04	26.59
1580	1594.25	26.51
890	931.67	18.31
810	834.79	17.4
850	802.31	17.35
1270	1238.16	21.25
320	305.72	7.89
1969	1885.67	40.9
799	770.12	19.19
880	936.08	15.14
1790	1711.23	32.78
650	587.76	26.39
2300	2329.11	41.06
750	660.58	15.42
930	910.9	17.89
1090	1149.84	23.5
3850	3960.8	74.73
990	1005.95	19.56
1420	1403.91	26.26
1730	1725.87	38.29
2340	2330.36	49.5
780	795.36	19.12
1180	1134.73	26.84
3200	3198.61	63.66
1370	1353.37	33.27
1890	1601.32	35.23
1700	1902.63	42.42
990	1096.42	26.29
3150	3490.98	96.88
1580	1725.6	28.91
1130	1166.71	27.73
1300	1379.26	33.52
1680	1629.68	29.93
1800	1972.12	41.36
2399	2328.79	38.75
370	414.84	11.17
3099	3189.17	70.47
930	901.21	16.43
1600	1537.73	27.19
650	640.56	19.21
870	871.65	16.21
3050	3321.66	82.27
2090	2133.13	44.34
570	649.83	11.39
1520	1593.99	27.36
590	587.4	12.9
1650	1574.98	28.71
1129	1077.03	24.37
3969	3929.61	99.37
950	1032.68	25.34
340	327.67	9.15
880	908.97	18.06
1290	1261.47	27.71
950	988.58	19.19
690	726.91	16.37
2290	2346.76	43.48
220	261.33	13.14
1030	1058.08	27.99
1500	1591.91	31.53
2570	2774.19	61.43
1060	1066.5	25.9
1630	1600.64	41.14
1860	1788.89	35.15
2380	2350.26	42.23
540	532.9	16.63
520	515.51	12.24
590	584.72	15.1
780	816.17	17.84
250	320.58	14.09
1030	1052.89	22.38
440	492.41	14.37
2490	2564.98	53.29
2450	2333.78	54.56
1320	1368.74	19.05
429	497.86	13.24
990	1018.96	19.61
2350	2302.73	48.35
1400	1352.74	27.61
1190	1115.92	25.81
630	600.67	14.19
1250	1315.3	27.49
840	767.04	14.93
1250	1230.21	32.52
2580	2203.92	41.13
929	999.99	22.44
1220	1229.08	28.15
1120	1227.75	24.13
1900	1898.29	42.56
1600	1606.1	32.96
1370	1378.64	28.23
599	630.84	14.82
1990	1961.02	38.15
1830	1779.82	36.35
550	570.38	13.42
980	973.3	19.6
1899	1860.3	42.52
1150	1114.5	23.04
1549	1544.22	31.36
1630	1754.42	36.46
1900	2004.68	33.25
880	863.91	18.94
3140	2826.35	70.65
1180	1299.52	31.94
350	381.81	7.92
1570	1575.42	32.08
230	238.81	7.3
1220	1234.72	24.99
1520	1536.99	34.12
930	971.42	21.69
1650	1560.01	31.28
2030	1955.6	31.29
250	238.13	8.39
950	966.98	21.3
850	903.17	17.29
1230	1235.82	22.02
2290	2105.36	41.94
930	885.53	18.23
900	908.25	20.57
620	605.78	14.68
1620	1630.69	30.97
470	459.61	10.97
260	286.07	8.59
270	302.62	11.13
1970	2069.51	41.05
1390	1325.65	29.93
1490	1507.09	24.8
1520	1330.47	39.23
1280	1137.84	25.04
1270	1450.91	29.47
370	323.14	9.8
1350	1454.87	24.77
2030	1818.67	47.88
470	434.31	10.86
1230	1085.23	18.82
970	1165.95	31.3
2500	2155.65	39.12
1180	999.98	24.97
920	869.89	21.1
1220	1467.31	37.02
2800	3074.21	69.79
930	980.31	18.92
1150	1142.05	18.61
750	698.63	14.17
290	314.43	9.48
710	663.42	15.05
1980	2221.98	48.38
1950	1971.56	36.32
590	634.64	16.83
390	337.17	7.07
659	720.59	18.5
1120	1198.06	21.67
1350	1427.51	28.53
800	771.08	15.52
890	806.83	19.66
660	697.17	14.22
1190	1194.29	20.12
1690	1691.79	31.19
1410	1408.01	23.57
2050	2002.53	34.57
1240	1311.01	23.72
2270	2417.43	47.91
1150	1050.26	31.14
1330	1361.67	26.16
1450	1534.34	29.34
1070	1079.73	27.17
1130	1206.84	24.76
570	561.81	12.96
1360	1394.83	32.65
1710	1614.27	30.93
530	495.29	14.37
1480	1524.59	30.84
1380	1430.58	28.71
1570	1623.13	34.68
720	676.04	14.66
500	467.35	10.16
1480	1393.68	28.54
1370	1471.3	19.1
780	796.41	18.67
1350	1339.49	20.89
650	641.34	14.53
1430	1450.34	30.07
1080	1176.56	28.74
2360	2388.78	47.72
2350	2131.97	50.87
2320	2220.23	43.66
879	845.53	21.77
2470	2332.86	54.64
1100	1207.13	23.92
1820	1816.89	39.94
2450	2417.49	54.31
1440	1418.31	28.62
2890	2909.76	69.92
680	698.58	14.45
630	701.94	14.01
390	421.19	9.47
1390	1442.62	30.69
990	1017.45	23.28
1170	1240.91	25.85
3800	3608.71	102.03
1750	1812.49	34.8
1300	1394.73	30.2
1320	1257.72	20.79
280	274.83	8.66
1120	1042.75	24.8
1410	1429.54	25.67
790	924.28	21.73
1650	1602.43	34.73
1600	1589.12	24.27
380	414.34	11.42
1350	1279.4	23.64
920	892.52	19.07
630	563.43	17.47
330	311.85	9.59
810	841.73	15.65
1150	1064.25	27.02
4890	5232.94	129.7
550	540.75	13.97
1650	1587.32	35.36
2120	2171.78	38.54
2150	2086.68	46.81
1620	1468.99	27.1
2350	2500.25	46.9
660	776.39	20.16
1300	1396.91	32.2
2280	2226.85	42.99
580	593.39	14.45
2390	2408.06	42.81
1550	1477.43	30.31
830	791.79	17.18
2220	2299.88	50.09
2570	2690.6	56.82
490	468.47	13.13
1300	1234.47	30.02
835	881.76	17.72
1350	1469.29	27.07
1070	981.22	22.65
2230	1987.2	36.98
490	479.36	12.51
580	525.07	10.97
880	798.38	16.9
490	500.19	11.5
1530	1550.46	31.99
630	585.42	15.42
1480	1504.73	37.23
1830	1850.73	32.66
1080	1026.39	21.48
670	753.04	16.37
1150	1129.46	26.38
490	488.45	13.72
540	543.38	14.73
1450	1541.51	35.52
740	796.19	17.58
1150	1019.01	19.36
2550	2501.68	56.57
650	625.47	17.96
2220	2287	47.48
800	811.49	30.15
1190	1274.86	21.78
1780	1811.72	31.24
1250	1204.79	28.53
770	758.86	20.36
2599	2639.01	59.39
460	503.57	10.83
900	889.18	19.14
980	1000.81	23.76
4130	4305.53	99.76
850	800.16	15.45
1899	1917.54	48.02
2050	2000.09	36.24
290	319.29	12.39
1530	1678.32	27.89
799	815.41	17.82
600	543.89	13.57
700	680.06	15.95
1700	1706.04	36.31
830	906.16	18.38
1120	1141.95	23.59
1950	2197.27	43.27
650	736.88	20.89
2020	1987.02	38.55
1250	1361.22	26.31
2600	2575.57	56.72
540	543.44	14.08
1100	1217.74	29.53
870	834.7	19.07
680	674.12	17.78
1450	1520.19	35.31
979	1073.67	20.34
3100	3241.93	74.51
2820	2692.03	69.11
530	559.67	13.51
620	674.09	18.82
2800	3242.58	74.61
640	603.73	15.66
1520	1503.74	32.11
749	860.96	20
690	666.12	30.49
2270	2140.95	42.22
2150	2087.14	29.46
3350	3037.13	88.48
970	990.56	24.59
640	752.43	14.34
940	1012.91	19.6
850	819.68	16.91
1080	1122.19	18.9
470	561.3	17.15
1150	1185.4	25.88
750	702.13	15.97
1399	1424.76	25.07
1620	1597.82	31.33
820	914.48	15.35
2070	2159.39	33.15
500	535.55	13.57
460	471.2	13.54
1350	1418.72	29.98
990	1094.09	23.31
1460	1518.36	30.86
1350	1265.76	28.96
1950	1950.52	45.56
2850	3126.71	64.43
1290	1437.3	29.71
1690	1635.92	29.09
1280	1108.05	21.03
1650	1591.92	27.38
600	624.39	13.46
1110	1190.68	26.41
640	666.98	18.2
2280	2274.92	36.8
2340	2373.33	43.31
1680	1735.21	31.68
1750	1689.49	24.23
860	803.71	13.96
749	823.84	17.87
1650	1638.7	35.49
1030	1070.45	27.86
640	551.64	10.03
1290	1247.44	24.92
440	413.18	6.89
1999	2146.46	35.82
740	782.26	13.93
1100	1127.01	31.8
490	588.35	11.01
4250	4309.88	81.65
3220	3582.56	73.38
1320	1370.24	32.56
2249	2204.56	49.71
2790	2679.22	58
1350	1298.16	28.92
1690	1596.23	35.71
1820	1663.5	42.33
650	772	14.22
3200	3160.22	70.12
1720	1656.34	30.88
2650	2667.65	50.2
1260	1292.24	27.52
2810	2832.78	54.41
690	696.18	16.15
1280	1263.9	28.3
820	827.38	21
1280	1274.1	27.85
580	605.26	16.28
530	520.68	17.61
1590	1576.26	28.68
1850	1708.14	40.29
830	807.59	21.79
1940	1926.82	39.94
1790	1870.98	42.68
390	403.33	14.2
2450	2533.34	55.03
1000	1041.18	28.36
450	480.77	11.58
1170	1313.92	27.17
760	778.93	18.19
460	498.15	11.45
2650	2759.32	51.89
870	778.17	16.38
420	475.08	11.11
659	634.89	16.23
430	508.82	11.75
220	226.05	8.23
1580	1804.46	50.58
1190	1172.45	28.63
2250	2195.97	40.92
2450	2613.44	52.9
699	707.69	17.36
950	984.64	19.81
1980	2026.63	36.16
1530	1466.7	33.33
1650	1697.72	35.43
1370	1484.98	25.49
2570	2478.77	40.43
430	446.13	8.51
590	623.69	15.28
1550	1595.85	31.65
1420	1395.8	28.1
730	873.35	16.91
1020	1227.73	24.05
790	706.84	13.45
1260	1262.14	28.39
1870	2093.12	45
1450	1387.34	26.69
260	329.98	10
1925	2066.82	37.42
2190	2191.38	34.01
840	823.94	17.93
1800	1866.03	32.43
450	477.05	12.8
1650	1680.25	36.43
1680	1491.44	29.74
1950	2036.1	40.6
480	538.81	14.01
1990	2198.15	41.23
2700	2709.37	55.69
1190	1146.11	23.63
1500	1531	30.04
829	773.01	18.93
2350	2468.92	52.27
890	907.37	16.82
1450	1437.57	23.22
1200	1168.94	25.57
350	350.73	10.51
1950	2027.78	38.54
850	930.36	22.76
1360	1425.86	21.15
880	826.61	20.27
1450	1433.19	27.82
1010	1006.15	24.17
830	766.63	14.69
630	655.1	23.98
590	715.17	18.37
2100	2139.87	40.95
2690	2809.77	63.68
1250	1332.51	33.13
880	867.49	17.93
735	726.18	14.48
770	806.04	14.79
860	944.24	19.76
810	918.94	19.82
770	834.61	19.39
1480	1606.69	31.82
680	658.09	13.31
1599	1528.34	26.84
1900	1823.11	37.07
1390	1445.96	31.68
2520	2560.14	47.47
1300	1219.31	26.6
1630	1639.2	33.12
900	1008.47	25.53
340	379.8	10.23
750	807.81	16.56
2699	2737.51	56.98
670	733.5	15.39
870	911.62	17.36
3270	3266.28	65.95
870	932.77	21.67
790	873.67	21.43
1150	1233.12	23.03
860	977.35	23.68
770	760.69	16.94
2030	2069.89	41.19
970	1054.67	20.66
1330	1308.04	23.56
1488	1333.1	26.59
750	789.06	17.22
1480	1509.76	27.86
1360	1379.5	26.62
670	769.68	17.94
510	514.19	11.81
2620	2535.12	49.97
1399	1331.57	30.81
3030	3000.95	55.85
1750	1609.43	29.11
2260	2320.14	43.93
950	1017.83	19.95
1460	1486.62	31.29
3290	3275.36	63.81
2850	2932.75	58.6
650	683.88	18.84
1460	1461.7	27.94
1290	1228.7	28.38
400	388.97	11.61
1130	1037.71	23.31
2400	2466.78	41.3
1160	1045.18	24.86
970	1121.37	22.63
1530	1629.07	34.44
1270	1354.64	31.43
1320	1334.27	28.86
1450	1438.94	27
1460	1377.78	30.2
1650	1603.27	34.6
2690	2647.85	62
2990	3017.5	59.42
3750	4093.35	90.25
1040	1061.18	21.4
950	870.67	16.82
1380	1506.82	29.51
599	606.45	14.18
730	764.08	17.55
1270	1245.28	28.8
1480	1456.66	33.05
1130	1111.72	23.72
840	894.24	19.16
2100	2138.13	44.1
1130	1025.15	19.34
860	1008.41	26.2
2700	2730.67	40.68
1380	1331.15	27.86
820	919.49	21.13
530	586.05	14.4
3460	3624.78	71.24
1230	1325.26	27.92
2000	1921	48.35
1480	1398.52	28.01
870	951.35	20.27
1740	1696.34	26.86
1390	1430.86	28.07
860	922.85	19.07
880	836.99	18.46
970	928.64	24.82
1220	1267.16	29.54
2360	2284.95	47.48
2080	2123.17	32.04
3270	3164.15	61.04
1480	1337.64	21.53
1950	1892.93	44.98
930	1026.22	23.28
3830	3862.66	83.67
1270	1343.93	23.94
480	553.29	13.65
1750	1883.45	31.1
1099	1020.76	26.94
1190	1280.69	25.25
900	982.74	20.75
2190	1957.5	36.53
2990	3396.29	85.89
1850	1949.47	40
270	299.89	6.86
490	580.76	11.69
1350	1172.5	20.05
1180	1380.12	42.87
1680	1845.08	40.14
510	457.32	12.28
1230	1117.48	23.92
950	856.22	15.27
920	944.84	22.51
1270	1257.32	26.35
2870	3107.59	67.58
1320	1287.62	26.71
1250	1103.03	21.12
440	498.03	16.44
1199	1333.4	27.52
4600	4280.29	102.75
2240	2082.57	39.75
1630	1732.75	38.05
1750	1905.78	38.74
2890	1779.64	35.21
430	501.43	8.44
670	803.86	15.66
2750	2748.4	59.35
1980	1913.35	47.09
2350	2657.33	55.69
1200	1351.19	30.24
570	527.31	14.64
770	908.54	20.99
870	1049.96	22.56
790	690.94	14.45
930	811.03	17.04
3490	3704.56	91.75
570	500.42	10.12
1120	1311.3	27.07
1750	1639.55	33.97
1100	1110.09	24.32
890	995.16	22.19
1590	1587.81	34.42
1690	1716.15	48.44
1650	1622.01	33.77
3080	3417.23	73.4
1770	1818.54	37.01
1350	1322.57	26.83
1210	1244.56	30.47
550	545.31	12.14
990	961.48	19.58
950	900.81	14.83
1920	1879.77	38.68
790	730.52	19.42
1970	1940.34	41.16
2480	2344.53	56.02
700	686.65	16.11
1080	1074.14	20.93
2300	2357.44	54.11
920	943.81	20.33
3690	4139.19	103.3
850	849.65	18.84
570	581.88	15.6
1280	1324.62	28.07
2790	2786.05	48.58
3380	3358.34	74.28
1300	1364.02	29.68
799	757.52	22.23
1910	2114.6	41.97
2490	2644.16	63.61
1100	999.7	19.71
430	420.9	9.23
1850	2059.99	61.56
2030	2069.63	42.84
870	962.25	19.89
1000	997.73	18.24
2340	2434.07	45.55
800	907.76	17.59
1280	1350.26	23.86
2490	2385.32	49.91
450	575.37	16.13
650	585.42	14.14
1480	1244.27	28.18
830	807.88	16.17
280	283.8	9.41
990	1015.21	21.68
1070	1070.61	22.3
1650	1707.33	36.04
2030	2124.96	45.01
2350	2480.25	47.22
2090	2097.97	34.19
1230	1312.35	23.72
3400	3737.95	93.96
2790	2681.54	58.96
360	400.6	10.32
970	1005.28	17.28
1090	1124.58	20.01
2330	2215.91	47.82
1140	1217.35	25.04
1380	1426.19	35.69
1180	1282.71	25.22
920	872.12	19.03
1290	1307.95	25.23
2290	2252.25	38.69
2210	2304.75	43.38
2530	2503.98	47.4
1750	1805.04	38.14
610	659.15	13.24
770	848.21	16.91
890	849.64	15.92
850	831.26	19.81
1130	1155.84	23
1499	1528.71	35.25
1650	1659.06	29.07
1550	1492.01	34.63
2870	2835.72	46.78
1530	1663.71	32.77
3800	3669.49	96.95
1950	2019.68	36.2
630	820.87	26.11
580	534.45	13.26
420	421.25	12.31
430	427.85	12.15
2550	2610.08	50.59
1650	1461.59	29.47
560	573.81	15.91
540	534.01	12.51
700	692.04	15.33
2080	2069.57	43.33
2290	2306.66	52.67
1970	1969.52	43.73
1160	1049.79	20.77
1520	1774.46	33.89
1150	1128.88	26
2200	2284.32	41.35
2530	2720.36	67.86
950	837.67	22.5
1680	1670.28	35.47
799	783.5	17.51
1050	920.43	19.85
1480	1502.68	39.14
1200	1161.51	22.18
1390	1305.83	24.7
590	633.29	14.67
3199	3548.95	74.74
2410	2450.03	56.01
750	861.11	20.18
2500	2413.94	42.91
520	508.16	11.7
1560	1441.22	26.45
880	876.39	16.97
1520	1533.73	27.92
1550	1337.17	29.24
2470	2651.3	48.01
1490	1510.35	29.46
2020	2077.69	39.23
1450	1554.38	30.12
950	960.45	23.27
1330	1411.96	32.06
1390	1347.06	26.83
2650	2672.83	50.08
1920	2133.67	61.55
1280	1259.55	23.79
1180	1285.68	21.77
2220	2190.46	52.77
1640	1641.52	31.56
2730	2695.68	64.73
2000	2112.38	34.12
1100	1033.78	22.56
1990	2165.7	45.31
700	676.28	15.94
790	769.19	15.1
3030	3077.65	85.59
280	292.37	7.3
1050	1034.94	28.65
699	613.85	17.38
2570	2607.49	51.01
1300	1416.66	34.72
960	958.86	19.5
1190	1146.16	23.68
1150	1091.55	20.66
1230	1306.59	22.2
1620	1591.71	29.34
1800	1839.97	32.65
3850	3903.68	84.98
2280	2306.45	49.09
690	669.94	14.06
540	519.05	18.72
2230	2209.07	45.97
2499	2867.39	61.22
1970	2024.56	41.13
1710	1749.01	30.96
930	837.6	17.11
1050	1223.57	26.63
2950	3337.6	72.78
290	261.02	9.71
400	426.5	11
320	349.17	8.39
620	572.37	19.48
550	555.95	11.34
800	901.77	16.78
1850	2022.36	31.96
1590	1623.78	34.68
880	804.71	22
3350	3126.94	104.12
799	793.64	16.21
2200	2429.52	46.39
2050	2061.44	51.91
1080	942.77	18.58
1440	1408.06	29.36
469	503.36	15.49
1300	1370.59	27.55
450	510.36	10.94
729	656.67	14.11
1560	1618.86	27.74
1700	1796	32.77
1730	1772.7	37.57
2129	2272.74	49.01
570	610	13.14
2830	2905.49	73.56
3580	3860.21	80.83
1650	1714.97	36.82
1570	1591.5	34.67
830	888.47	18.52
1120	1257.48	26.46
570	515.97	10.27
1030	1080.78	27.56
450	400.96	16.46
800	833.05	18.4
1780	1837.8	39.23
820	761.35	21.29
1190	1122.72	21.84
1410	1510.91	31.4
1150	1081.48	23.25
1170	1163.97	24.96
2770	2791.2	61.89
1320	1353.65	27.39
1460	1439.59	25.24
679	620.03	15.72
950	1039.45	18.68
840	794.15	15.68
780	813.71	15.5
800	784.51	18.94
750	864.27	17.35
1020	1033.61	17.07
830	862.28	20.11
2130	2242.83	47.01
4200	4162.61	105.93
330	358.77	10.13
1300	1354.49	26.61
990	980.58	23.93
1390	1409.96	32.94
799	841.36	12.3
899	942.6	17.67
2220	2299.2	42.72
1690	1745.63	45.47
1680	1627.33	39.02
3749	4066.67	118.56
2399	2447.06	51.7
590	581.16	12.39
1160	1188.57	28.65
2590	2482.78	55.2
2830	3047.65	80.35
1540	1459.05	20.95
2640	2681.43	46.55
3080	3356.29	73.59
1210	1264.36	26.68
1100	1176.6	29.79
1990	2066.05	47.87
1220	1133.44	28.2
970	818.42	16.98
1250	1387.63	30.65
950	910.93	20.44
500	535.67	13.55
1390	1466.1	38.22
1480	1388.05	25
2930	2866.88	58.04
1390	1431.22	39.35
1740	1891.29	41.34
2450	2591.58	53.07
2690	2658.57	48.17
2480	2502.7	51.51
2390	2487.18	54.2
650	634.3	14.53
1460	1416.89	26.57
770	832.12	18.03
790	844.79	19.57
2290	2354.63	55.01
2839	2818.99	60.26
1260	911.19	26.21
4250	4441.36	95.99
839	851.63	17.84
1060	1016.7	19.2
3280	3359.26	75.08
1020	1077.07	19.51
1330	1310.29	27.27
950	967.01	26.2
2790	2745.59	49.38
1130	1190.99	24.38
1220	1332.1	26.19
1590	1704.77	31.22
2290	2141.64	41.6
2200	2025.06	41.38
1850	1868.82	38.89
340	369.42	8.77
1120	1185.53	22.33
1890	1843.28	41.4
770	899.87	22.14
2450	2211.64	67.05
2320	2507.57	51.47
940	966.47	23.32
1840	1899.1	37.5
2390	2375.79	43.55
2000	2118.93	39.89
320	312.23	8.5
1670	1702.9	37.73
3160	3155.9	59.39
1620	1507.96	29.38
540	650.67	16.14
799	727.4	16.22
1020	939.73	21.67
1650	1640.55	32.27
1170	1196.65	25.54
2150	2232.92	51.44
760	703.04	15.32
1690	1769.15	37.04
820	774.23	14.62
3950	4376.54	134.76
2090	2215.86	41.86
570	554.68	13.05
730	817.13	17.79
3220	3147.04	63.45
1390	1333.59	26.87
1340	1392.78	26.91
1240	1095.22	18.89
3050	3010.87	57.23
2130	2110.46	36.29
2580	2625.56	43.04
750	769.25	18.68
750	672.18	19.27
2980	3139.17	78.18
1250	1310.83	32.1
1260	1246.85	26.3
940	848.87	14.11
770	816.1	23.92
2000	1975.09	39.08
1130	1191.45	25.24
930	932.66	16.4
1050	1086.41	25.47
2450	2493.04	64.05
1099	1144.02	26.11
3200	3319	71.5
2150	2043.89	41.48
1150	1093.27	22.26
700	791.56	18.48
1450	1476.57	24.74
1550	1600.17	33.6
1330	1307.14	28.34
530	540.31	11.79
570	514.76	12.7
1150	1100.63	27.27
750	704.91	17.62
1350	1559.54	31.93
1680	1659.58	31.54
1840	1926.8	48.81
2450	2362.05	50.42
1470	1480.22	34.43
560	571.16	15.04
690	605.82	14.77
160	151.38	9.9
820	849.7	24.29
1300	1167.44	25.09
1620	1912.98	37
1450	1330.09	22.03
810	810.31	16.96
680	617.32	12.79
1050	1221.54	25.5
1160	1256.31	26.35
699	612.95	15.27
1290	1260.91	25.87
950	1088.36	22.55
3090	3435.48	81.51
870	957.15	25.61
2200	2172.46	37.84
930	866.46	17.89
650	621.63	14.57
3950	3994.37	80.63
380	436.11	10.97
1810	1832.34	33.63
2340	2193.23	38.57
1280	1170.33	25.64
1600	1597.96	32.31
820	906.73	24.21
570	576.46	12.65
1820	1822.85	37.42
980	1060.69	18.59
2070	2179.34	46.36
850	865.19	17.85
1050	982.78	18.91
1290	1659.97	39.56
410	430.29	14.24
430	409.74	10.94
2160	2144.62	44.74
2670	2670.17	55.3
1000	1067.96	19.47
599	592.16	13.74
1570	1569.12	27.62
1180	1281.91	23.63
1100	1052.24	19.56
820	851.36	18.85
750	715.97	15.8
1950	2028.86	46
2350	2265.46	47.2
910	869.12	16.9
860	947.93	21.29
1290	1296.7	20.5
3890	4003.85	90.13
860	946.99	20.23
2170	2264.6	48.89
550	544.99	14.69
650	609.22	15.37
2000	2071.11	41.81
1520	1542.32	27.34
1010	1046.24	21.07
1120	1066.31	26.17
890	855.02	22.81
1320	1335.14	27.51
860	981.51	17.13
3440	3926.14	89.79
2550	2279.02	38.85
1290	1276.69	23.71
760	722.71	15.89
790	827.12	21.73
1120	1112.52	23.14
3190	2946.65	47.31
1620	1848.94	34.32
1550	1591.12	24.77
660	782.27	28.2
760	706.7	16.36
1299	1330.71	26.6
670	736.9	14.75
2220	2293.67	43.33
780	785.67	16.32
370	379.73	7.44
2020	2074.9	43.25
1150	1236.72	26.93
2850	2944.66	66.95
1360	1381.87	31.08
1190	1178.89	23.53
650	693.74	20.07
1430	1611.39	33.37
2500	2324.16	42.68
2100	1969.41	46.89
3230	3274.26	69.04
2560	2486.44	45.04
1240	1284.19	25.05
1990	1972.76	33.62
800	859.69	18.26
1580	1514.78	31.37
360	333.18	10.16
580	612.14	21.01
1270	1314.6	26.62
1150	1222.58	28.9
2430	2477.73	45.2
1159	1234.72	27.03
850	953.9	19.43
400	429.48	12.16
1190	1188.17	24.46
670	604.27	18.99
1600	1732.34	43.33
1250	1250.01	23.85
650	666.05	16.35
1830	1908.68	44.57
580	565.06	16.11
1730	1917.76	37.47
520	583.44	14.61
1980	2078.96	54.51
1270	1430.05	27.27
2590	2578.75	49.48
2390	2450.47	53.82
2299	2302.42	47.84
2950	3062.99	65.69
789	880.04	19.78
770	855.57	19
570	567.41	10.91
1450	1455.27	23.82
730	786.45	16.18
870	824.91	21.21
3070	2978.14	52.87
