240	148	20160516.0	20161011.0
1170	14	20160516.0	20160530.0
890	13	20160516.0	20160529.0
2190	86	20160516.0	20160810.0
1520	9	20160516.0	20160525.0
1040	1	20160516.0	20160517.0
620	94	20160516.0	20160818.0
770	15	20160516.0	20160531.0
450	18	20160516.0	20160603.0
520	30	20160516.0	20160615.0
400	94	20160516.0	20160818.0
370	31	20160516.0	20160616.0
280	94	20160516.0	20160818.0
1870	16	20160516.0	20160601.0
690	8	20160516.0	20160524.0
540	28	20160516.0	20160613.0
700	31	20160516.0	20160616.0
1280	14	20160516.0	20160530.0
2250	22	20160516.0	20160607.0
1470	51	20160516.0	20160706.0
1380	42	20160516.0	20160627.0
670	11	20160516.0	20160527.0
1140	66	20160516.0	20160721.0
130	31	20160516.0	20160616.0
420	18	20160516.0	20160603.0
720	22	20160516.0	20160607.0
700	37	20160516.0	20160622.0
1350	24	20160516.0	20160609.0
1890	30	20160516.0	20160615.0
2690	13	20160516.0	20160529.0
740	35	20160516.0	20160620.0
350	94	20160516.0	20160818.0
580	18	20160516.0	20160603.0
520	94	20160516.0	20160818.0
679	9	20160516.0	20160525.0
1530	14	20160516.0	20160530.0
820	16	20160516.0	20160601.0
1430	17	20160516.0	20160602.0
820	66	20160516.0	20160721.0
480	94	20160516.0	20160818.0
650	17	20160516.0	20160602.0
450	17	20160516.0	20160602.0
980	37	20160516.0	20160622.0
1630	10	20160516.0	20160526.0
210	37	20160516.0	20160622.0
1230	29	20160516.0	20160614.0
450	9	20160516.0	20160525.0
580	94	20160516.0	20160818.0
1400	10	20160516.0	20160526.0
500	12	20160517.0	20160529.0
550	23	20160517.0	20160609.0
1590	10	20160517.0	20160527.0
2270	3	20160517.0	20160520.0
400	20	20160517.0	20160606.0
699	17	20160517.0	20160603.0
760	3	20160517.0	20160520.0
499	10	20160517.0	20160527.0
350	63	20160517.0	20160719.0
1680	64	20160517.0	20160720.0
1350	161	20160517.0	20161025.0
2270	17	20160517.0	20160603.0
1470	6	20160517.0	20160523.0
1600	56	20160517.0	20160712.0
520	6	20160517.0	20160523.0
1520	73	20160517.0	20160729.0
320	128	20160517.0	20160922.0
699	17	20160517.0	20160603.0
720	274	20160517.0	20170215.0
550	22	20160517.0	20160608.0
1620	10	20160517.0	20160527.0
640	47	20160517.0	20160703.0
550	26	20160517.0	20160612.0
1850	64	20160517.0	20160720.0
430	14	20160517.0	20160531.0
